R,algorithm,date,iteration,seed,size
100,RLSSDstar,20210126191118_472,21,16116846784713932,"(10, 50)"
100,RLSSDstar,20210126191118_479,16,16116846784793740,"(10, 50)"
100,RLSSDstar,20210126191118_489,300,16116846784846110,"(10, 50)"
100,RLSSDstar,20210126191118_54,13,16116846785399470,"(10, 50)"
100,RLSSDstar,20210126191118_543,3,16116846785435110,"(10, 50)"
100,RLSSDstar,20210126191118_552,312,16116846785460210,"(10, 50)"
100,RLSSDstar,20210126191118_627,1129,16116846786035950,"(10, 50)"
100,RLSSDstar,20210126191118_631,19,16116846786307190,"(10, 50)"
100,RLSSDstar,20210126191118_633,10,16116846786327022,"(10, 50)"
100,RLSSDstar,20210126191118_635,2,16116846786354620,"(10, 50)"
100,RLSSDstar,20210126191118_642,289,16116846786363922,"(10, 50)"
100,RLSSDstar,20210126191118_645,65,16116846786437850,"(10, 50)"
100,RLSSDstar,20210126191118_65,22,16116846786489870,"(10, 50)"
100,RLSSDstar,20210126191118_652,29,16116846786515340,"(10, 50)"
100,RLSSDstar,20210126191118_654,13,16116846786542038,"(10, 50)"
100,RLSSDstar,20210126191118_656,17,16116846786557680,"(10, 50)"
100,RLSSDstar,20210126191118_672,34,16116846786721808,"(10, 50)"
100,RLSSDstar,20210126191118_771,3237,16116846786748920,"(10, 50)"
100,RLSSDstar,20210126191118_788,52,16116846787871080,"(10, 50)"
100,RLSSDstar,20210126191118_79,32,16116846787894110,"(10, 50)"
100,RLSSDstar,20210126191119_161,21,16116846791606980,"(10, 50)"
100,RLSSDstar,20210126191119_194,113,16116846791916700,"(10, 50)"
100,RLSSDstar,20210126191119_196,23,16116846791959888,"(10, 50)"
100,RLSSDstar,20210126191119_198,11,16116846791980432,"(10, 50)"
100,RLSSDstar,20210126191119_328,35,16116846793282350,"(10, 50)"
100,RLSSDstar,20210126191119_33,14,16116846793301858,"(10, 50)"
100,RLSSDstar,20210126191119_337,295,16116846793317790,"(10, 50)"
100,RLSSDstar,20210126191442_107,11,16116848821068790,"(10, 50)"
100,RLSSDstar,20210126191442_109,20,16116848821087670,"(10, 50)"
100,RLSSDstar,20210126191442_111,37,16116848821104478,"(10, 50)"
100,RLSSDstar,20210126191442_131,16,16116848821305270,"(10, 50)"
100,RLSSDstar,20210126191442_135,163,16116848821330870,"(10, 50)"
100,RLSSDstar,20210126191442_139,77,16116848821369370,"(10, 50)"
100,RLSSDstar,20210126191442_141,7,16116848821414700,"(10, 50)"
100,RLSSDstar,20210126191442_154,401,16116848821436550,"(10, 50)"
100,RLSSDstar,20210126191442_159,36,16116848821585450,"(10, 50)"
100,RLSSDstar,20210126191442_166,9,16116848821663180,"(10, 50)"
100,RLSSDstar,20210126191442_172,25,16116848821715920,"(10, 50)"
100,RLSSDstar,20210126191442_177,24,16116848821763590,"(10, 50)"
100,RLSSDstar,20210126191442_221,12,16116848822211190,"(10, 50)"
100,RLSSDstar,20210126191442_227,18,16116848822269102,"(10, 50)"
100,RLSSDstar,20210126191442_229,8,16116848822296680,"(10, 50)"
100,RLSSDstar,20210126191442_231,9,16116848822311512,"(10, 50)"
100,RLSSDstar,20210126191442_232,6,16116848822326660,"(10, 50)"
100,RLSSDstar,20210126191442_246,354,16116848822357410,"(10, 50)"
100,RLSSDstar,20210126191442_248,19,16116848822475950,"(10, 50)"
100,RLSSDstar,20210126191442_34,127,16116848823387630,"(10, 50)"
100,RLSSDstar,20210126191442_343,17,16116848823429170,"(10, 50)"
100,RLSSDstar,20210126191442_345,4,16116848823449230,"(10, 50)"
100,RLSSDstar,20210126191442_479,5964,16116848823457720,"(10, 50)"
100,RLSSDstar,20210126191442_483,45,16116848824824678,"(10, 50)"
100,RLSSDstar,20210126191442_526,2211,16116848824845170,"(10, 50)"
100,RLSSDstar,20210126191442_546,15,16116848825458050,"(10, 50)"
100,RLSSDstar,20210126191442_547,15,16116848825467600,"(10, 50)"
100,RLSSDstar,20210126191442_549,55,16116848825480880,"(10, 50)"
100,RLSSDstar,20210126191442_554,97,16116848825523332,"(10, 50)"
100,RLSSDstar,20210126191442_572,495,16116848825618852,"(10, 50)"
100,RLSSDstar,20210126191442_573,2,16116848825731120,"(10, 50)"
100,RLSSDstar,20210126191442_582,334,16116848825742600,"(10, 50)"
100,RLSSDstar,20210126191442_586,21,16116848825859160,"(10, 50)"
100,RLSSDstar,20210126191442_865,6,16116848828653280,"(10, 50)"
100,RLSSDstar,20210126191442_876,430,16116848828665970,"(10, 50)"
100,RLSSDstar,20210126191442_968,3243,16116848828917970,"(10, 50)"
100,RLSSDstar,20210126191443_108,6214,16116848829702360,"(10, 50)"
100,RLSSDstar,20210126191443_113,124,16116848831108652,"(10, 50)"
100,RLSSDstar,20210126191443_123,383,16116848831148170,"(10, 50)"
100,RLSSDstar,20210126191443_273,6945,16116848831282630,"(10, 50)"
100,RLSSDstar,20210126191443_275,12,16116848832747540,"(10, 50)"
100,RLSSDstar,20210126191443_283,418,16116848832764410,"(10, 50)"
100,RLSSDstar,20210126191443_289,41,16116848832888000,"(10, 50)"
100,RLSSDstar,20210126191443_291,7,16116848832907390,"(10, 50)"
100,RLSSDstar,20210126191443_293,32,16116848832928040,"(10, 50)"
100,RLSSDstar,20210126191443_314,34,16116848833141652,"(10, 50)"
100,RLSSDstar,20210126191443_321,166,16116848833173020,"(10, 50)"
100,RLSSDstar,20210126191443_535,85,16116848835334800,"(10, 50)"
100,RLSSDstar,20210126191443_557,340,16116848835477468,"(10, 50)"
100,RLSSDstar,20210126191443_562,40,16116848835612410,"(10, 50)"
100,RLSSDstar,20210126191443_568,33,16116848835680780,"(10, 50)"
100,RLSSDstar,20210126191443_581,58,16116848835796900,"(10, 50)"
100,RLSSDstar,20210126191443_718,118,16116848837152600,"(10, 50)"
100,RLSSDstar,20210126191443_831,31,16116848838304070,"(10, 50)"
100,RLSSDstar,20210126191443_836,131,16116848838321568,"(10, 50)"
100,RLSSDstar,20210126191443_838,35,16116848838377882,"(10, 50)"
100,RLSSDstar,20210126191443_877,1375,16116848838473050,"(10, 50)"
100,RLSSDstar,20210126191443_878,13,16116848838784940,"(10, 50)"
100,RLSSDstar,20210126191443_995,39,16116848839950140,"(10, 50)"
100,RLSSDstar,20210126191443_998,23,16116848839986010,"(10, 50)"
100,RLSSDstar,20210126191444_001,69,16116848839996720,"(10, 50)"
100,RLSSDstar,20210126191444_028,1175,16116848840023860,"(10, 50)"
100,RLSSDstar,20210126191444_03,18,16116848840298740,"(10, 50)"
100,RLSSDstar,20210126191444_035,16,16116848840347322,"(10, 50)"
100,RLSSDstar,20210126191444_036,15,16116848840362950,"(10, 50)"
100,RLSSDstar,20210126191444_04,26,16116848840401120,"(10, 50)"
100,RLSSDstar,20210126191444_042,6,16116848840418190,"(10, 50)"
100,RLSSDstar,20210126191444_043,25,16116848840430320,"(10, 50)"
100,RLSSDstar,20210126191444_045,36,16116848840450540,"(10, 50)"
100,RLSSDstar,20210126191444_081,360,16116848840729660,"(10, 50)"
100,RLSSDstar,20210126191444_082,4,16116848840820690,"(10, 50)"
100,RLSSDstar,20210126191444_14,65,16116848841385780,"(10, 50)"
100,RLSSDstar,20210126191444_141,13,16116848841409390,"(10, 50)"
100,RLSSDstar,20210126191444_147,2,16116848841472350,"(10, 50)"
100,RLSSDstar,20210126191444_15,29,16116848841501730,"(10, 50)"
100,RLSSDstar,20210126191444_152,20,16116848841519800,"(10, 50)"
100,RLSSDstar,20210126191444_154,29,16116848841534720,"(10, 50)"
100,RLSSDstar,20210126191444_155,11,16116848841557990,"(10, 50)"
100,RLSSDstar,20210126191444_226,3097,16116848841569960,"(10, 50)"
100,RLSSDstar,20210126191444_228,16,16116848842285470,"(10, 50)"
100,RLSSDstar,20210126191444_241,38,16116848842407280,"(10, 50)"
100,RLSSDstar,20210126191444_247,27,16116848842471650,"(10, 50)"
100,RLSSDstar,20210126191444_25,60,16116848842488142,"(10, 50)"
100,RLSSDstar,20210126191444_388,332,16116848843810930,"(10, 50)"
100,RLSSDstar,20210126191444_39,27,16116848843899940,"(10, 50)"
100,RLSSDstar,20210126191444_468,3461,16116848843933770,"(10, 50)"
100,RLSSDstar,20210126191444_499,1334,16116848844698920,"(10, 50)"
100,RLSSDstar,20210126191444_513,37,16116848845133040,"(10, 50)"
100,RLSSDstar,20210126191444_515,65,16116848845146480,"(10, 50)"
100,RLSSDstar,20210126191444_562,5,16116848845628120,"(10, 50)"
100,RLSSDstar,20210126191444_57,349,16116848845637960,"(10, 50)"
100,RLSSDstar,20210126191444_634,3072,16116848845717170,"(10, 50)"
100,RLSSDstar,20210126191513_521,12,16116849135213360,"(10, 50)"
100,RLSSDstar,20210126191513_522,12,16116849135226140,"(10, 50)"
100,RLSSDstar,20210126191513_65,5959,16116849135237140,"(10, 50)"
100,RLSSDstar,20210126191513_77,12,16116849137699620,"(10, 50)"
100,RLSSDstar,20210126191513_832,3035,16116849137711120,"(10, 50)"
100,RLSSDstar,20210126191513_834,19,16116849138338830,"(10, 50)"
100,RLSSDstar,20210126191513_838,43,16116849138375822,"(10, 50)"
100,RLSSDstar,20210126191513_851,11,16116849138509290,"(10, 50)"
100,RLSSDstar,20210126191513_852,12,16116849138521120,"(10, 50)"
100,RLSSDstar,20210126191513_853,32,16116849138531250,"(10, 50)"
100,RLSSDstar,20210126191513_855,27,16116849138549070,"(10, 50)"
100,RLSSDstar,20210126191513_881,1130,16116849138565180,"(10, 50)"
100,RLSSDstar,20210126191513_907,24,16116849139069008,"(10, 50)"
100,RLSSDstar,20210126191513_913,41,16116849139122540,"(10, 50)"
100,RLSSDstar,20210126191513_915,27,16116849139147150,"(10, 50)"
100,RLSSDstar,20210126191513_916,10,16116849139165918,"(10, 50)"
100,RLSSDstar,20210126191513_918,54,16116849139175300,"(10, 50)"
100,RLSSDstar,20210126191513_92,11,16116849139198780,"(10, 50)"
100,RLSSDstar,20210126191514_031,25,16116849140310410,"(10, 50)"
100,RLSSDstar,20210126191514_094,2850,16116849140356770,"(10, 50)"
100,RLSSDstar,20210126191514_095,21,16116849140951440,"(10, 50)"
100,RLSSDstar,20210126191514_099,134,16116849140964530,"(10, 50)"
100,RLSSDstar,20210126191514_104,3,16116849141042420,"(10, 50)"
100,RLSSDstar,20210126191514_122,56,16116849141206250,"(10, 50)"
100,RLSSDstar,20210126191514_247,5,16116849142469348,"(10, 50)"
100,RLSSDstar,20210126191514_372,5952,16116849142493760,"(10, 50)"
100,RLSSDstar,20210126191514_375,35,16116849143749772,"(10, 50)"
100,RLSSDstar,20210126191514_379,125,16116849143768730,"(10, 50)"
100,RLSSDstar,20210126191514_381,7,16116849143809230,"(10, 50)"
100,RLSSDstar,20210126191514_388,16,16116849143880040,"(10, 50)"
100,RLSSDstar,20210126191722_231,1384,16116850422052520,"(10, 60)"
100,RLSSDstar,20210126191722_235,80,16116850422331950,"(10, 60)"
100,RLSSDstar,20210126191722_319,4337,16116850422361450,"(10, 60)"
100,RLSSDstar,20210126191722_323,50,16116850423225910,"(10, 60)"
100,RLSSDstar,20210126191722_351,76,16116850423492810,"(10, 60)"
100,RLSSDstar,20210126191722_352,50,16116850423519930,"(10, 60)"
100,RLSSDstar,20210126191722_355,21,16116850423551270,"(10, 60)"
100,RLSSDstar,20210126191722_359,66,16116850423581830,"(10, 60)"
100,RLSSDstar,20210126191722_365,70,16116850423638110,"(10, 60)"
100,RLSSDstar,20210126191722_396,1436,16116850423703870,"(10, 60)"
100,RLSSDstar,20210126191722_402,284,16116850423976330,"(10, 60)"
100,RLSSDstar,20210126191722_422,6,16116850424224680,"(10, 60)"
100,RLSSDstar,20210126191722_433,12,16116850424329460,"(10, 60)"
100,RLSSDstar,20210126191722_458,930,16116850424393780,"(10, 60)"
100,RLSSDstar,20210126191722_461,80,16116850424592112,"(10, 60)"
100,RLSSDstar,20210126191722_527,1550,16116850424626000,"(10, 60)"
100,RLSSDstar,20210126191722_531,19,16116850425310410,"(10, 60)"
100,RLSSDstar,20210126191722_535,20,16116850425349560,"(10, 60)"
100,RLSSDstar,20210126191722_537,62,16116850425362402,"(10, 60)"
100,RLSSDstar,20210126191722_539,57,16116850425381820,"(10, 60)"
100,RLSSDstar,20210126191722_54,36,16116850425398910,"(10, 60)"
100,RLSSDstar,20210126191722_542,28,16116850425412992,"(10, 60)"
100,RLSSDstar,20210126191722_601,2575,16116850425429270,"(10, 60)"
100,RLSSDstar,20210126191722_604,20,16116850426041592,"(10, 60)"
100,RLSSDstar,20210126191722_683,3295,16116850426188870,"(10, 60)"
100,RLSSDstar,20210126191722_689,41,16116850426883932,"(10, 60)"
100,RLSSDstar,20210126191722_692,72,16116850426907598,"(10, 60)"
100,RLSSDstar,20210126191722_697,28,16116850426975110,"(10, 60)"
100,RLSSDstar,20210126191722_699,44,16116850426986858,"(10, 60)"
100,RLSSDstar,20210126191722_729,1449,16116850427039290,"(10, 60)"
100,RLSSDstar,20210126191722_735,11,16116850427351192,"(10, 60)"
100,RLSSDstar,20210126191722_742,339,16116850427360620,"(10, 60)"
100,RLSSDstar,20210126191722_744,19,16116850427437050,"(10, 60)"
100,RLSSDstar,20210126191722_758,87,16116850427567890,"(10, 60)"
100,RLSSDstar,20210126191722_76,6,16116850427601358,"(10, 60)"
100,RLSSDstar,20210126191722_763,53,16116850427629030,"(10, 60)"
100,RLSSDstar,20210126191722_78,7,16116850427798150,"(10, 60)"
100,RLSSDstar,20210126191722_781,40,16116850427809970,"(10, 60)"
100,RLSSDstar,20210126191722_786,154,16116850427823190,"(10, 60)"
100,RLSSDstar,20210126191722_939,29,16116850429389970,"(10, 60)"
100,RLSSDstar,20210126191723_165,6142,16116850430475080,"(10, 60)"
100,RLSSDstar,20210126191723_177,15,16116850431771420,"(10, 60)"
100,RLSSDstar,20210126191723_182,18,16116850431821480,"(10, 60)"
100,RLSSDstar,20210126191723_454,24,16116850434537920,"(10, 60)"
100,RLSSDstar,20210126191723_482,1444,16116850434548718,"(10, 60)"
100,RLSSDstar,20210126191723_493,23,16116850434924790,"(10, 60)"
100,RLSSDstar,20210126191723_497,80,16116850434949260,"(10, 60)"
100,RLSSDstar,20210126191723_498,10,16116850434986430,"(10, 60)"
100,RLSSDstar,20210126191723_542,37,16116850435412180,"(10, 60)"
100,RLSSDstar,20210126191723_543,22,16116850435433390,"(10, 60)"
100,RLSSDstar,20210126191723_583,915,16116850435668160,"(10, 60)"
100,RLSSDstar,20210126191723_59,119,16116850435878912,"(10, 60)"
100,RLSSDstar,20210126191723_602,190,16116850435967670,"(10, 60)"
100,RLSSDstar,20210126191723_63,881,16116850436083130,"(10, 60)"
100,RLSSDstar,20210126191723_661,1389,16116850436355820,"(10, 60)"
100,RLSSDstar,20210126191723_663,36,16116850436626970,"(10, 60)"
100,RLSSDstar,20210126191723_666,108,16116850436641260,"(10, 60)"
100,RLSSDstar,20210126191723_689,1174,16116850436670030,"(10, 60)"
100,RLSSDstar,20210126191723_692,48,16116850436907390,"(10, 60)"
100,RLSSDstar,20210126191723_718,1184,16116850436932280,"(10, 60)"
100,RLSSDstar,20210126191723_738,1096,16116850437204860,"(10, 60)"
100,RLSSDstar,20210126191723_754,13,16116850437541020,"(10, 60)"
100,RLSSDstar,20210126191723_779,1171,16116850437564910,"(10, 60)"
100,RLSSDstar,20210126191723_783,88,16116850437816780,"(10, 60)"
100,RLSSDstar,20210126191723_796,168,16116850437932520,"(10, 60)"
100,RLSSDstar,20210126191723_91,77,16116850439075930,"(10, 60)"
100,RLSSDstar,20210126191723_914,112,16116850439110652,"(10, 60)"
100,RLSSDstar,20210126191724_001,3248,16116850439488890,"(10, 60)"
100,RLSSDstar,20210126191724_004,45,16116850440037810,"(10, 60)"
100,RLSSDstar,20210126191724_005,44,16116850440051190,"(10, 60)"
100,RLSSDstar,20210126191724_027,43,16116850440262370,"(10, 60)"
